freq_hz,gain_db,gain_deg_per_us,phase_deg,coherence
0.5000020000084178,2.9063981054866916,0.07574807592625657,157.87332018128396,0.8783795229760563
1.0000040000168355,-0.390544797343626,0.051823227947293604,154.7090269616833,0.9299928967733464
1.5000060000252533,0.0,0.05420654166850704,148.22266242429785,0.9357874152828193
2.000008000033671,0.5990303883145833,0.058076872345890054,139.43541649427374,0.9325087583788194
2.5000100000420886,1.3594001956505721,0.06339013991160118,129.34764073005877,0.9517842548514501
3.0000120000505066,1.7409773629766756,0.06623698695917093,124.15865756776316,0.9606196086800493
3.5000140000589246,2.1584656320200595,0.0694984281351755,116.55067962602033,0.961457882014632
4.000016000067342,3.264512480585356,0.07893640157079455,107.86990317848758,0.9390437851498986
4.50001800007576,3.798846978735713,0.083944848467257,101.43066578692506,0.9462684056574411
5.000020000084177,5.727818062189903,0.10481962548388826,87.78916777609648,0.9590805878632862
5.500022000092596,4.664839952180742,0.09274568179228883,68.6947738708602,0.9157544315064167
6.000024000101013,6.860546587021188,0.11942053979011849,42.90201005932667,0.9218193072870061
6.500026000109431,5.241214089472877,0.0991088427305423,25.12665909630053,0.9130202955628821
7.000028000117849,3.046195825525315,0.07697709045790822,-3.722522544637239,0.7836060094478998
7.500030000126267,1.1385682694921724,0.06179881023317087,-25.126226255546836,0.9181682373694467
8.000032000134684,-2.6486475346107703,0.03995943360632227,-31.254312129557412,0.8821328149052777
8.500034000143103,-4.909737548952525,0.030801000450678788,-51.7320687681003,0.7576799567714293
9.00003600015152,-5.235088159858488,0.029668616341572702,-65.24820778696697,0.8887537759002232
9.500038000159938,-7.672778946773655,0.02240849829137721,-71.10421749091495,0.9139487823151008
10.000040000168354,-10.227707769140114,0.016698071336439135,-77.44280322637026,0.7840270564288166
10.500042000176773,-12.328338958727112,0.01311096785513266,-90.4911402098928,0.73427990997267
11.000044000185191,-14.360766782867731,0.010375603366610798,-96.21678922213088,0.8481523828654876
11.500046000193608,-17.1547617240534,0.007521658547476309,-91.73846381384942,0.8264751889354299
12.000048000202026,-19.484908640717038,0.005751833004673825,-92.49995389275684,0.6112371929781344
12.500050000210445,-21.589916964583928,0.004513940730109275,-96.65226311004885,0.36600814830167006
13.000052000218862,-22.782668658641008,0.003934760179618294,-108.53946309796031,0.3974124071631262
13.50005400022728,-24.306874326447286,0.0033014747813677014,-107.8512925762672,0.4842070849175239
14.000056000235698,-25.66294395610722,0.0028242588787353302,-110.46785982441236,0.49281352825833735
14.500058000244115,-27.288770400653625,0.002342141775958538,-111.32216204694036,0.41236823174023934
15.000060000252533,-29.188432835195307,0.001882045240589215,-111.44092929741129,0.20156701597967394
15.50006200026095,-30.028314114296325,0.0017085826613040212,-112.31401413458063,0.1291712397244722
16.00006400026937,-30.02691096484351,0.0017088586941087927,-113.28819980691061,0.19082367090225913
16.500066000277787,-30.371261269761423,0.0016424366861595863,-116.37634457204709,0.22976844550309272
17.000068000286205,-31.56197057510479,0.001432033480590548,-121.01363850089733,0.29091266757424583
17.50007000029462,-32.860854920748245,0.0012331302582793589,-126.77627812138041,0.17651899374590763
18.00007200030304,-33.448573498637806,0.001152452476801964,-132.8928251681428,0.0951188059191883
18.500074000311457,-33.637510095477154,0.0011276548594482648,-133.95376481709363,0.04588612858212568
19.000076000319876,-34.43710163317213,0.001028481819077623,-130.51300976004717,0.02034733723993723
19.500078000328294,-35.993085947209885,0.0008597999255657929,-132.87351747495308,0.006596717109031286
20.00008000033671,-36.58898785416677,0.0008027906539982356,-142.1146975438237,0.0022459290005952285
20.500082000345127,-39.111958450097156,0.0006004181030092445,-121.60460143133723,0.0004946905903588941
21.000084000353546,-33.87664661626506,0.0010970321863407165,-21.652008361042714,0.00041730642560641225
21.500086000361964,-17.358195361659618,0.007347539550161293,-116.37600937528839,0.005648993549191515
22.000088000370383,-9.666540961600695,0.017812490776238827,-86.3528174687742,0.014906712080174165
22.5000900003788,-7.987116577819409,0.021612045423436185,-43.056947870896195,0.021593109818788883
23.000092000387216,-1.0638456678135835,0.04795781821476963,-85.25045532604817,0.09429289490562712
23.500094000395634,4.767234027687487,0.09384548906450639,-108.9199704665637,0.3497849038667493
24.000096000404053,0.38749411275612444,0.05667955164674761,-109.29652995934313,0.11317134403772801
24.50009800041247,-6.2916401119012075,0.026270582040591732,-182.3547379059204,0.0339093492597488
