freq_hz,gain_db,gain_deg_per_us,phase_deg,coherence
0.5000020000084178,3.4278912096800616,0.046451980418837475,-18.372805382643463,0.8545493509170342
1.0000040000168355,0.0,0.03130470919856242,-21.56486700647848,0.9368449013294396
1.5000060000252533,-0.3501409474614928,0.030067867407583066,-27.38455115603385,0.9413692663738633
2.000008000033671,-0.29792854514301903,0.03024915494899107,-37.16749307677145,0.9556761933693624
2.5000100000420886,-0.16125933027934466,0.030728878289875205,-45.14563684625776,0.9713753826704712
3.0000120000505066,-0.1115315051159606,0.03090530959832481,-52.00553353592722,0.9625276708412701
3.5000140000589246,0.3610917992102067,0.0326335457343442,-60.860274189189745,0.9716073894643255
4.000016000067342,0.6356042755774698,0.03368138080667688,-68.29089470293194,0.9729620186269855
4.50001800007576,0.37160751867460384,0.03267307801481565,-73.86240434056695,0.9830658871267742
5.000020000084177,0.7964845302128503,0.034311041437197466,-80.904326984216,0.9791927379033751
5.500022000092596,0.4623109190607976,0.03301605807304559,-88.9663837475014,0.9799543887225038
6.000024000101013,1.7512143329718046,0.038297496968350615,-93.02039433480992,0.9709833107861511
6.500026000109431,1.798257836133411,0.038505482132136344,-102.4404704348008,0.982654353895617
7.000028000117849,2.551838068974907,0.04199538598401367,-111.47609135613574,0.9384709155938472
7.500030000126267,4.452493492163827,0.052267815380125406,-118.26525105842978,0.9787173068211756
8.000032000134684,4.763070629446361,0.05417054503958843,-131.44042946193142,0.9842411105899037
8.500034000143103,6.031935447347584,0.06269118025816543,-136.1134477285863,0.9454193366619237
9.00003600015152,7.67468557731463,0.07574325291885625,-142.93970673867094,0.9741443876468533
9.500038000159938,8.081643304341407,0.07937648056536314,-155.33948664350862,0.9790326873417814
10.000040000168354,7.8558194488858035,0.07733937289045598,-165.97911598824385,0.973335510540302
10.500042000176773,11.059370673133987,0.11183511984107986,-175.2793283471959,0.8783243615642019
11.000044000185191,11.676430060973273,0.1200690783106639,-206.81345988299518,0.9712559747782487
11.500046000193608,8.011848335552429,0.07874121115494798,-230.0036837784812,0.9758663973954265
12.000048000202026,3.485509758255836,0.046761147681970115,-239.5790898960397,0.9337333011962646
12.500050000210445,-1.3496144006251678,0.026799639604920752,-246.6659065679262,0.7914361413179789
13.000052000218862,-5.093303606047613,0.01741584270037608,-263.8388605904388,0.8142404324080428
13.50005400022728,-7.738501936170465,0.012843535102024847,-270.21123352516713,0.8965413715595567
14.000056000235698,-9.454493357170755,0.010541077490154769,-282.4163930075596,0.8975674676214085
14.500058000244115,-10.226284505403115,0.00964484935164624,-287.3320142131737,0.8885336857146472
15.000060000252533,-11.522867893361152,0.00830742213101908,-291.0423235203856,0.8294379495555453
15.50006200026095,-12.250924024448373,0.007639474271290482,-306.12594666219667,0.8258418883163451
16.00006400026937,-13.991873199192078,0.006251957453546268,-318.6157049798438,0.8293720583878859
16.500066000277787,-16.654681768138,0.004601247403756832,-320.3814493909455,0.7722711995388645
17.000068000286205,-19.33320031428333,0.003380256511800078,-318.09366785053703,0.7992900949583859
17.50007000029462,-21.978954659646107,0.002492653665015598,-312.04505686943435,0.8291334702004478
18.00007200030304,-24.738818748027086,0.0018141313833265331,-309.99643912980025,0.5279244629292545
18.500074000311457,-27.23175064564005,0.0013615140944387542,-312.9218422500424,0.2733138749975328
19.000076000319876,-28.354842296533707,0.0011963756328987846,-325.5959159730738,0.08890360186127895
19.500078000328294,-26.795318895078132,0.001431672651901622,-312.52436430985057,0.04788619243577301
20.00008000033671,-29.392414363781832,0.0010616685579679216,-320.8312716549838,0.010111811373691442
20.500082000345127,-25.626748668991546,0.0016378428923278481,-282.0454449492226,0.008104806686587647
21.000084000353546,-19.454399466518666,0.003333417418705508,-353.51040619187086,0.005971714213316336
21.500086000361964,-19.312708273212248,0.0033882407405394703,-198.6222672680172,0.001987814694443744
22.000088000370383,-2.794884519252252,0.02269161716330841,-141.90114776225622,0.01773834550864411
22.5000900003788,2.9176600708977,0.04380187256705141,-34.07714720039125,0.04165293606282353
23.000092000387216,1.6182498787707598,0.03771569957944133,-14.781389275930602,0.025077774817009787
23.500094000395634,7.392079182763086,0.07331851041000262,-37.25960694767074,0.08169236847370287
24.000096000404053,10.773208498572867,0.1082106731657113,-27.13819540432665,0.16019147305469636
24.50009800041247,6.536282829777401,0.06643911140310675,-3.4775012517207546,0.06530161691961406
