rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
E,716630,frombelow,0,1,1520,1520,,,,,,,0
S,717307,frombelow,0,1,1520,1520,-520,368,-17120,36,20,-29,0
S,727253,frombelow,0,1,1520,1520,-736,1312,-17184,53,24,-18,0
S,737250,frombelow,0,1,1520,1520,808,-18680,-18576,457,81,-97,0
S,747250,frombelow,0,1,1520,1520,-1800,4456,-17992,1258,139,-21,0
S,757250,frombelow,0,1,1520,1520,-456,-6896,-16408,2069,182,-122,0
S,767250,frombelow,0,1,1520,1520,-3472,-5424,-25536,2284,216,-384,0
S,777250,frombelow,0,1,1520,1520,-1512,-1856,-19200,2034,240,-107,0
S,787250,frombelow,0,1,1520,1520,1744,3048,-20960,1333,281,-54,0
S,797250,frombelow,0,1,1520,1520,3352,-8160,-5192,665,186,-191,0
S,807250,frombelow,0,1,1520,1520,-3840,-2472,-18288,2,126,-121,0
S,817250,frombelow,0,1,1520,1520,-1736,464,-12704,-684,120,8,0
S,827250,frombelow,0,1,1520,1520,2544,-2392,-20960,-897,71,600,0
S,837250,frombelow,0,1,1520,1520,-1400,1952,-13968,-877,-46,-44,0
S,847250,frombelow,0,1,1520,1520,-2536,56,-17136,-727,-159,-8,0
S,857250,frombelow,0,1,1520,1520,168,-3008,-19848,-495,-225,232,0
S,867250,frombelow,0,1,1520,1520,-440,-2264,-14672,59,-234,33,0
S,877250,frombelow,0,1,1520,1520,-1152,-1544,-15736,478,-250,-125,0
S,887250,frombelow,0,1,1520,1520,152,-1640,-16952,641,-125,-295,0
S,897250,frombelow,0,1,1520,1520,-1032,256,-16368,571,-56,-55,0
S,907250,frombelow,0,1,1520,1520,-504,-536,-16632,391,74,-41,0
S,917250,frombelow,0,1,1520,1520,-704,-672,-17144,218,159,-31,0
S,927250,frombelow,0,1,1520,1520,-88,-400,-16736,66,210,-43,0
S,937250,frombelow,0,1,1520,1520,88,-1096,-16760,-79,191,-49,0
S,947250,frombelow,0,1,1520,1520,448,-1656,-16968,-149,139,-46,0
S,957250,frombelow,0,1,1520,1520,40,-1448,-17176,-110,89,-25,0
S,967250,frombelow,0,1,1520,1520,-240,-1664,-17128,-29,25,-19,0
S,977250,frombelow,0,1,1520,1520,-376,-600,-17072,54,-29,-34,0
S,987250,frombelow,0,1,1520,1520,-264,-1008,-17328,103,-53,-24,0
S,997250,frombelow,0,1,1520,1520,-384,-1072,-17208,116,-45,-24,0
S,1007250,frombelow,0,1,1520,1520,-344,-1136,-17144,96,-11,-30,0
S,1017250,frombelow,0,1,1520,1520,-360,-744,-17112,45,13,-34,0
S,1027250,frombelow,0,1,1520,1520,-336,-1040,-16992,1,39,-29,0
S,1037250,frombelow,0,1,1520,1520,-264,-1256,-17192,-13,63,-34,0
S,1047250,frombelow,0,1,1520,1520,-408,-1200,-17224,1,55,-22,0
S,1057250,frombelow,0,1,1520,1520,-328,-880,-17096,34,42,-27,0
S,1067250,frombelow,0,1,1520,1520,-360,-1024,-17176,65,12,-22,0
S,1077250,frombelow,0,1,1520,1520,-232,-976,-17128,79,4,-31,0
S,1087250,frombelow,0,1,1520,1520,-304,-984,-17096,70,0,-31,0
S,1097250,frombelow,0,1,1520,1520,-392,-872,-17112,57,10,-33,0
S,1107250,frombelow,0,1,1520,1520,-312,-1000,-17152,28,22,-36,0
S,1117250,frombelow,0,1,1520,1520,-384,-896,-17040,15,35,-30,0
E,1816630,fromabove,1,1,1520,1520,,,,,,,0
S,1817260,fromabove,1,1,1520,1520,-264,-2080,-16952,42,24,-26,0
S,1827248,fromabove,1,1,1520,1520,1072,-6832,-18064,8,25,-13,0
S,1837247,fromabove,1,1,1520,1520,-1816,8632,-20224,-271,33,2,0
S,1847246,fromabove,1,1,1520,1520,-1056,-8800,-18096,-666,-3,-202,0
S,1857246,fromabove,1,1,1520,1520,1320,-4064,-15016,-1130,-26,-45,0
S,1867246,fromabove,1,1,1520,1520,4040,2552,-16720,-1494,-137,1,0
S,1877246,fromabove,1,1,1520,1520,1752,5504,-15776,-1443,-199,-59,0
S,1887246,fromabove,1,1,1520,1520,2664,-8176,-17536,-1287,-244,214,0
S,1897246,fromabove,1,1,1520,1520,4544,-16400,-18816,-908,-254,259,0
S,1907246,fromabove,1,1,1520,1520,2448,-1992,-12624,-158,-178,48,0
S,1917246,fromabove,1,1,1520,1520,1632,440,-17320,489,-25,-79,0
S,1927246,fromabove,1,1,1520,1520,-1504,3312,-19040,740,81,-226,0
S,1937246,fromabove,1,1,1520,1520,-3176,1016,-15592,674,114,-107,0
S,1947246,fromabove,1,1,1520,1520,-768,-1080,-16752,508,115,-51,0
S,1957246,fromabove,1,1,1520,1520,-696,1112,-17336,334,99,-72,0
S,1967246,fromabove,1,1,1520,1520,-960,-856,-16608,49,74,-45,0
S,1977246,fromabove,1,1,1520,1520,-608,-760,-16880,-158,20,-30,0
S,1987246,fromabove,1,1,1520,1520,-1632,-240,-18072,-298,-11,18,0
S,1997246,fromabove,1,1,1520,1520,-2296,-496,-17448,-260,-6,0,0
S,2007246,fromabove,1,1,1520,1520,-216,-1168,-16784,-131,5,-12,0
S,2017246,fromabove,1,1,1520,1520,360,-1400,-16864,-2,20,-38,0
S,2027247,fromabove,1,1,1520,1520,-72,-1184,-17192,112,25,-27,0
S,2037246,fromabove,1,1,1520,1520,-304,-1024,-17024,167,34,-17,0
S,2047246,fromabove,1,1,1520,1520,-744,-888,-17208,174,18,-30,0
S,2057246,fromabove,1,1,1520,1520,-344,-1352,-17376,136,6,-25,0
S,2067246,fromabove,1,1,1520,1520,-448,-896,-17136,76,11,-27,0
S,2077246,fromabove,1,1,1520,1520,-784,-1184,-17080,18,21,-26,0
S,2087246,fromabove,1,1,1520,1520,-488,-840,-17088,-19,36,-30,0
S,2097246,fromabove,1,1,1520,1520,-120,-1184,-17064,-19,47,-29,0
S,2107246,fromabove,1,1,1520,1520,-240,-912,-17104,11,48,-35,0
S,2117247,fromabove,1,1,1520,1520,-480,-1008,-16976,46,36,-26,0
S,2127246,fromabove,1,1,1520,1520,-480,-1056,-17120,61,13,-27,0
S,2137246,fromabove,1,1,1520,1520,-448,-1032,-17128,72,3,-32,0
S,2147246,fromabove,1,1,1520,1520,-440,-1024,-17008,57,7,-28,0
S,2157246,fromabove,1,1,1520,1520,-352,-896,-17120,32,20,-32,0
S,2167246,fromabove,1,1,1520,1520,-392,-968,-17048,18,32,-34,0
S,2177246,fromabove,1,1,1520,1520,-288,-1088,-16992,17,42,-33,0
S,2187246,fromabove,1,1,1520,1520,-536,-1008,-17144,29,36,-34,0
S,2197246,fromabove,1,1,1520,1520,-296,-912,-17136,39,27,-31,0
S,2207246,fromabove,1,1,1520,1520,-312,-1112,-17136,53,13,-30,0
S,2217246,fromabove,1,1,1520,1520,-328,-1048,-17048,55,9,-27,0
E,2916630,frombelow,2,1,1520,1520,,,,,,,0
S,2917259,frombelow,2,1,1520,1520,-440,296,-17064,34,22,-27,0
S,2927245,frombelow,2,1,1520,1520,-1056,-624,-17320,52,20,-30,0
S,2937244,frombelow,2,1,1520,1520,32,-7968,-16312,255,74,69,0
S,2947244,frombelow,2,1,1520,1520,2016,3488,-17008,1186,152,-25,0
S,2957244,frombelow,2,1,1520,1520,-304,-1776,-16696,1974,188,-75,0
S,2967244,frombelow,2,1,1520,1520,3488,-1664,-26392,2283,222,-443,0
S,2977244,frombelow,2,1,1520,1520,-4256,1096,-16584,2028,252,-42,0
S,2987244,frombelow,2,1,1520,1520,-624,5520,-20168,1523,272,-52,0
S,2997244,frombelow,2,1,1520,1520,-6120,16056,-18664,852,282,-36,0
S,3007244,frombelow,2,1,1520,1520,1056,2888,-14800,193,200,-63,0
S,3017244,frombelow,2,1,1520,1520,1224,-528,-16600,-659,121,-148,0
S,3027244,frombelow,2,1,1520,1520,1616,2856,-14040,-898,67,100,0
S,3037244,frombelow,2,1,1520,1520,320,456,-14976,-887,-40,-105,0
S,3047244,frombelow,2,1,1520,1520,-664,-3968,-19544,-789,-142,138,0
S,3057244,frombelow,2,1,1520,1520,64,-2472,-18560,-536,-220,298,0
S,3067244,frombelow,2,1,1520,1520,240,-1880,-16272,-29,-268,47,0
S,3077244,frombelow,2,1,1520,1520,-360,-3016,-16232,450,-236,-96,0
S,3087244,frombelow,2,1,1520,1520,176,1344,-16864,591,-131,-230,0
S,3097244,frombelow,2,1,1520,1520,-368,32,-17024,488,-53,-61,0
S,3107244,frombelow,2,1,1520,1520,-16,-784,-17048,344,48,-40,0
S,3117244,frombelow,2,1,1520,1520,-848,-568,-17488,174,142,-42,0
S,3127244,frombelow,2,1,1520,1520,152,-1040,-16808,23,188,-29,0
S,3137244,frombelow,2,1,1520,1520,448,-776,-17032,-87,170,-38,0
S,3147244,frombelow,2,1,1520,1520,-216,-368,-16768,-119,138,-47,0
S,3157244,frombelow,2,1,1520,1520,-392,-608,-17112,-76,93,-33,0
S,3167244,frombelow,2,1,1520,1520,-72,-1328,-17240,-6,33,-25,0
S,3177244,frombelow,2,1,1520,1520,-304,-944,-17096,64,-20,-31,0
S,3187244,frombelow,2,1,1520,1520,-592,-928,-17120,100,-38,-29,0
S,3197244,frombelow,2,1,1520,1520,-360,-800,-17112,105,-36,-23,0
S,3207244,frombelow,2,1,1520,1520,-320,-656,-16960,71,-18,-32,0
S,3217244,frombelow,2,1,1520,1520,-64,-848,-16872,38,14,-35,0
S,3227244,frombelow,2,1,1520,1520,-296,-880,-17184,4,49,-29,0
S,3237244,frombelow,2,1,1520,1520,-296,-784,-17216,-1,60,-25,0
S,3247244,frombelow,2,1,1520,1520,-328,-1200,-17264,11,48,-24,0
S,3257244,frombelow,2,1,1520,1520,-488,-944,-17136,41,38,-29,0
S,3267245,frombelow,2,1,1520,1520,-296,-896,-17048,63,11,-32,0
S,3277244,frombelow,2,1,1520,1520,-368,-848,-17152,69,-2,-23,0
S,3287244,frombelow,2,1,1520,1520,-224,-728,-17144,67,0,-29,0
S,3297244,frombelow,2,1,1520,1520,-240,-872,-17192,42,10,-27,0
S,3307244,frombelow,2,1,1520,1520,-312,-808,-17104,25,29,-27,0
S,3317245,frombelow,2,1,1520,1520,-240,-960,-17040,14,39,-28,0
E,4016630,fromabove,3,1,1520,1520,,,,,,,0
S,4017260,fromabove,3,1,1520,1520,-184,-2152,-17056,40,22,-25,0
S,4027248,fromabove,3,1,1520,1520,88,2360,-16864,20,26,-53,0
S,4037246,fromabove,3,1,1520,1520,-496,2480,-18320,-271,21,-96,0
S,4047246,fromabove,3,1,1520,1520,-3048,-5528,-13608,-772,-36,-148,0
S,4057246,fromabove,3,1,1520,1520,2768,-5704,-16008,-1153,-20,-37,0
S,4067246,fromabove,3,1,1520,1520,1864,1512,-15328,-1507,-130,-11,0
S,4077246,fromabove,3,1,1520,1520,5648,-8792,-16128,-1508,-154,50,0
S,4087247,fromabove,3,1,1520,1520,688,-3024,-18256,-1360,-151,259,0
S,4097246,fromabove,3,1,1520,1520,880,-2672,-18840,-1009,-148,351,0
S,4107246,fromabove,3,1,1520,1520,1864,-752,-13512,-174,-99,65,0
S,4117246,fromabove,3,1,1520,1520,-8,-4784,-14896,482,-7,-76,0
S,4127246,fromabove,3,1,1520,1520,-1472,744,-19912,757,60,-247,0
S,4137246,fromabove,3,1,1520,1520,-2872,-192,-16712,651,66,-95,0
S,4147247,fromabove,3,1,1520,1520,-496,168,-15840,467,72,-63,0
S,4157246,fromabove,3,1,1520,1520,-328,864,-17752,292,52,-80,0
S,4167246,fromabove,3,1,1520,1520,-2048,-1632,-16192,29,55,-32,0
S,4177247,fromabove,3,1,1520,1520,-1000,-1160,-17304,-210,30,-27,0
S,4187246,fromabove,3,1,1520,1520,-1752,2344,-18664,-331,5,22,0
S,4197246,fromabove,3,1,1520,1520,224,-816,-17656,-280,21,30,0
S,4207246,fromabove,3,1,1520,1520,392,-1208,-16848,-133,29,-14,0
S,4217246,fromabove,3,1,1520,1520,128,-1256,-17104,18,19,-27,0
S,4227246,fromabove,3,1,1520,1520,-296,-1216,-17232,134,11,-28,0
S,4237246,fromabove,3,1,1520,1520,-752,-568,-17120,199,10,-6,0
S,4247246,fromabove,3,1,1520,1520,-632,-1008,-17392,198,10,-29,0
S,4257246,fromabove,3,1,1520,1520,-224,-1760,-17536,136,11,-37,0
S,4267246,fromabove,3,1,1520,1520,-464,-1576,-17112,53,20,-23,0
S,4277246,fromabove,3,1,1520,1520,-336,-1168,-17024,-13,34,-25,0
S,4287246,fromabove,3,1,1520,1520,-208,-808,-17096,-37,43,-29,0
S,4297246,fromabove,3,1,1520,1520,-160,-1088,-17248,-17,42,-29,0
S,4307246,fromabove,3,1,1520,1520,-360,-1144,-17240,27,31,-27,0
S,4317247,fromabove,3,1,1520,1520,-424,-1024,-17184,58,20,-27,0
S,4327246,fromabove,3,1,1520,1520,-320,-1104,-17120,80,4,-32,0
S,4337246,fromabove,3,1,1520,1520,-336,-1096,-17176,77,7,-31,0
S,4347246,fromabove,3,1,1520,1520,-320,-584,-17104,37,13,-29,0
S,4357246,fromabove,3,1,1520,1520,-488,-432,-17136,15,22,-29,0
S,4367246,fromabove,3,1,1520,1520,-464,-704,-16928,-5,35,-29,0
S,4377246,fromabove,3,1,1520,1520,-376,-1040,-16960,8,39,-29,0
S,4387247,fromabove,3,1,1520,1520,-360,-912,-17288,37,31,-27,0
S,4397246,fromabove,3,1,1520,1520,-424,-952,-17088,63,28,-31,0
S,4407246,fromabove,3,1,1520,1520,-368,-1112,-16976,72,9,-26,0
S,4417246,fromabove,3,1,1520,1520,-496,-1008,-17184,56,7,-26,0
E,5116630,frombelow,4,1,1520,1520,,,,,,,0
S,5117259,frombelow,4,1,1520,1520,-432,248,-17208,38,22,-27,0
S,5127245,frombelow,4,1,1520,1520,-1048,1160,-17544,57,19,-35,0
S,5137244,frombelow,4,1,1520,1520,2752,-3600,-15080,196,44,64,0
S,5147244,frombelow,4,1,1520,1520,2584,-11248,-13960,1126,128,48,0
S,5157244,frombelow,4,1,1520,1520,-240,-3520,-15760,1989,185,-59,0
S,5167245,frombelow,4,1,1520,1520,592,-3984,-19904,2304,189,-565,0
S,5177244,frombelow,4,1,1520,1520,-3816,1352,-15936,2078,247,-191,0
S,5187244,frombelow,4,1,1520,1520,176,4248,-19896,1499,279,-11,0
S,5197244,frombelow,4,1,1520,1520,-11312,20136,-11832,921,301,-38,0
S,5207244,frombelow,4,1,1520,1520,-1168,-2800,-15456,181,209,-160,0
S,5217244,frombelow,4,1,1520,1520,-96,-1376,-15840,-637,115,-78,0
S,5227244,frombelow,4,1,1520,1520,2944,-952,-17448,-930,86,162,0
S,5237244,frombelow,4,1,1520,1520,2616,-4472,-16504,-967,-33,4,0
S,5247244,frombelow,4,1,1520,1520,-704,-1800,-18488,-839,-143,145,0
S,5257244,frombelow,4,1,1520,1520,-648,-3824,-19440,-612,-229,320,0
S,5267244,frombelow,4,1,1520,1520,-792,-5624,-14288,-15,-274,46,0
S,5277244,frombelow,4,1,1520,1520,136,-2984,-16416,499,-223,-56,0
S,5287244,frombelow,4,1,1520,1520,600,360,-16504,695,-135,-297,0
S,5297244,frombelow,4,1,1520,1520,-1112,-72,-16168,560,-58,-87,0
S,5307244,frombelow,4,1,1520,1520,320,-416,-16624,405,61,-44,0
S,5317244,frombelow,4,1,1520,1520,-408,-1056,-16808,228,145,-37,0
S,5327244,frombelow,4,1,1520,1520,-328,-208,-16816,72,193,-44,0
S,5337244,frombelow,4,1,1520,1520,120,-928,-17288,-79,188,-53,0
S,5347244,frombelow,4,1,1520,1520,296,-2056,-17624,-152,156,-42,0
S,5357244,frombelow,4,1,1520,1520,-184,-2768,-17968,-106,125,-26,0
S,5367244,frombelow,4,1,1520,1520,-152,-1848,-17408,-33,62,-20,0
S,5377244,frombelow,4,1,1520,1520,-504,-1040,-17128,65,-4,-30,0
S,5387244,frombelow,4,1,1520,1520,-400,-976,-17072,114,-34,-34,0
S,5397244,frombelow,4,1,1520,1520,-200,-768,-17256,115,-47,-19,0
S,5407244,frombelow,4,1,1520,1520,-216,-616,-17192,93,-25,-23,0
S,5417244,frombelow,4,1,1520,1520,-344,-696,-17048,38,3,-32,0
S,5427244,frombelow,4,1,1520,1520,-408,-1288,-17112,0,33,-31,0
S,5437244,frombelow,4,1,1520,1520,-296,-1120,-16912,-16,56,-35,0
S,5447244,frombelow,4,1,1520,1520,-200,-1016,-17032,-3,57,-26,0
S,5457244,frombelow,4,1,1520,1520,-336,-1088,-16888,28,45,-24,0
S,5467244,frombelow,4,1,1520,1520,-192,-872,-17072,54,19,-27,0
S,5477244,frombelow,4,1,1520,1520,-136,-992,-17136,74,6,-27,0
S,5487244,frombelow,4,1,1520,1520,-400,-920,-17072,73,1,-31,0
S,5497244,frombelow,4,1,1520,1520,-392,-792,-17144,58,8,-26,0
S,5507244,frombelow,4,1,1520,1520,-336,-872,-17224,32,21,-24,0
S,5517244,frombelow,4,1,1520,1520,-272,-1048,-17152,7,32,-35,0
E,6216630,fromabove,5,1,1520,1520,,,,,,,0
S,6217261,fromabove,5,1,1520,1520,-320,-1984,-17016,38,32,-27,0
S,6227248,fromabove,5,1,1520,1520,256,-7056,-18344,3,33,-58,0
S,6237247,fromabove,5,1,1520,1520,-200,4808,-19456,-331,26,34,0
S,6247246,fromabove,5,1,1520,1520,-3104,-6000,-15848,-780,-57,-144,0
S,6257246,fromabove,5,1,1520,1520,-4048,-6400,-14504,-1194,-33,67,0
S,6267246,fromabove,5,1,1520,1520,8432,-15640,-19232,-1544,-99,85,0
S,6277247,fromabove,5,1,1520,1520,848,-3072,-16896,-1527,-127,11,0
S,6287246,fromabove,5,1,1520,1520,2088,-5752,-19048,-1359,-147,239,0
S,6297246,fromabove,5,1,1520,1520,-208,-3968,-17752,-729,-113,-94,0
S,6307246,fromabove,5,1,1520,1520,-4800,-5736,-15760,-30,-54,-71,0
S,6317247,fromabove,5,1,1520,1520,-2056,-2200,-15368,573,8,-209,0
S,6327246,fromabove,5,1,1520,1520,1440,-1248,-17864,731,67,-232,0
S,6337247,fromabove,5,1,1520,1520,-192,-2072,-17112,615,49,-58,0
S,6347246,fromabove,5,1,1520,1520,-128,-944,-16744,492,53,-51,0
S,6357246,fromabove,5,1,1520,1520,432,288,-17056,287,40,-64,0
S,6367246,fromabove,5,1,1520,1520,-880,-888,-16400,16,35,-38,0
S,6377246,fromabove,5,1,1520,1520,-1384,-336,-16856,-177,27,-19,0
S,6387246,fromabove,5,1,1520,1520,-600,680,-18232,-314,7,13,0
S,6397247,fromabove,5,1,1520,1520,560,240,-17648,-243,26,17,0
S,6407246,fromabove,5,1,1520,1520,-88,-1936,-17040,-93,45,-19,0
S,6417246,fromabove,5,1,1520,1520,-448,-1000,-17376,31,25,-36,0
S,6427246,fromabove,5,1,1520,1520,-248,-992,-17568,130,1,-21,0
S,6437246,fromabove,5,1,1520,1520,-552,-784,-17160,179,-2,-20,0
S,6447246,fromabove,5,1,1520,1520,-584,-632,-17024,173,-1,-34,0
S,6457247,fromabove,5,1,1520,1520,-424,-784,-17168,120,11,-31,0
S,6467247,fromabove,5,1,1520,1520,-40,-512,-16976,51,26,-27,0
S,6477246,fromabove,5,1,1520,1520,-464,-960,-16904,3,35,-30,0
S,6487246,fromabove,5,1,1520,1520,-688,-1008,-17152,-30,41,-28,0
S,6497246,fromabove,5,1,1520,1520,-216,-1336,-17304,-15,36,-29,0
S,6507246,fromabove,5,1,1520,1520,-216,-1192,-17160,20,27,-31,0
S,6517247,fromabove,5,1,1520,1520,-512,-920,-17120,57,17,-29,0
S,6527246,fromabove,5,1,1520,1520,-560,-944,-17056,72,11,-26,0
S,6537246,fromabove,5,1,1520,1520,-424,-880,-17088,73,11,-34,0
S,6547246,fromabove,5,1,1520,1520,-560,-840,-17064,48,12,-25,0
S,6557246,fromabove,5,1,1520,1520,-472,-1048,-17112,20,24,-30,0
S,6567246,fromabove,5,1,1520,1520,-272,-1088,-16952,12,34,-33,0
S,6577246,fromabove,5,1,1520,1520,-456,-1152,-17160,4,30,-30,0
S,6587247,fromabove,5,1,1520,1520,-488,-1216,-17176,27,32,-28,0
S,6597246,fromabove,5,1,1520,1520,-392,-888,-17136,41,23,-25,0
S,6607246,fromabove,5,1,1520,1520,-336,-952,-17104,65,11,-32,0
S,6617246,fromabove,5,1,1520,1520,-568,-1008,-17144,61,14,-27,0
E,7316630,frombelow,6,1,1520,1520,,,,,,,0
S,7317260,frombelow,6,1,1520,1520,-440,368,-17240,27,17,-27,0
S,7327246,frombelow,6,1,1520,1520,80,6488,-17360,48,19,40,0
S,7337244,frombelow,6,1,1520,1520,3712,952,-19072,547,86,-164,0
S,7347244,frombelow,6,1,1520,1520,-3104,-8984,-17064,1354,133,40,0
S,7357244,frombelow,6,1,1520,1520,-1408,-3256,-16192,2087,190,-110,0
S,7367244,frombelow,6,1,1520,1520,-304,7008,-24640,2277,225,-318,0
S,7377244,frombelow,6,1,1520,1520,64,-5056,-18536,1998,243,-104,0
S,7387244,frombelow,6,1,1520,1520,1016,4032,-20936,1366,294,-50,0
S,7397244,frombelow,6,1,1520,1520,2024,-8000,-5584,621,217,-346,0
S,7407244,frombelow,6,1,1520,1520,376,312,-16592,8,149,-76,0
S,7417244,frombelow,6,1,1520,1520,-1888,-784,-14840,-793,101,-151,0
S,7427244,frombelow,6,1,1520,1520,1112,-2800,-17384,-1028,78,225,0
S,7437244,frombelow,6,1,1520,1520,-1528,-528,-16112,-1007,-56,-33,0
S,7447244,frombelow,6,1,1520,1520,-568,-1392,-18672,-860,-173,99,0
S,7457244,frombelow,6,1,1520,1520,-3312,-5608,-19144,-404,-234,61,0
S,7467244,frombelow,6,1,1520,1520,-2072,1544,-14312,170,-271,-10,0
S,7477244,frombelow,6,1,1520,1520,1768,-3936,-16240,662,-241,-164,0
S,7487244,frombelow,6,1,1520,1520,-2920,-448,-16640,812,-131,-359,0
S,7497244,frombelow,6,1,1520,1520,-2224,-1048,-17200,645,-40,-54,0
S,7507244,frombelow,6,1,1520,1520,632,-1920,-16960,468,51,-17,0
S,7517244,frombelow,6,1,1520,1520,-304,1144,-16944,269,144,-82,0
S,7527244,frombelow,6,1,1520,1520,48,-448,-16464,26,201,-53,0
S,7537244,frombelow,6,1,1520,1520,-320,-528,-17008,-146,196,-37,0
S,7547244,frombelow,6,1,1520,1520,-1376,2784,-18168,-265,155,29,0
S,7557244,frombelow,6,1,1520,1520,264,-1600,-17592,-211,116,29,0
S,7567244,frombelow,6,1,1520,1520,-304,-1808,-17448,-80,47,-11,0
S,7577244,frombelow,6,1,1520,1520,-104,-1160,-17312,20,-18,-33,0
S,7587244,frombelow,6,1,1520,1520,-400,-1080,-17488,116,-52,-22,0
S,7597244,frombelow,6,1,1520,1520,-512,-1168,-17280,163,-56,-1,0
S,7607244,frombelow,6,1,1520,1520,-240,-784,-17080,157,-31,-29,0
S,7617244,frombelow,6,1,1520,1520,-56,-904,-16864,94,-3,-33,0
S,7627244,frombelow,6,1,1520,1520,-224,-856,-17088,20,33,-28,0
S,7637244,frombelow,6,1,1520,1520,-192,-1040,-17184,-34,63,-26,0
S,7647244,frombelow,6,1,1520,1520,-248,-1464,-17392,-43,62,-26,0
S,7657244,frombelow,6,1,1520,1520,-424,-784,-17232,1,55,-32,0
S,7667244,frombelow,6,1,1520,1520,-352,-1064,-17040,63,30,-33,0
S,7677244,frombelow,6,1,1520,1520,-232,-1016,-17048,92,13,-27,0
S,7687244,frombelow,6,1,1520,1520,-240,-1032,-16968,82,-5,-28,0
S,7697244,frombelow,6,1,1520,1520,-320,-1032,-17000,54,-3,-33,0
S,7707244,frombelow,6,1,1520,1520,-288,-992,-17184,22,7,-31,0
S,7717244,frombelow,6,1,1520,1520,-320,-920,-17056,-4,24,-27,0
E,8416630,fromabove,7,1,1520,1520,,,,,,,0
S,8417261,fromabove,7,1,1520,1520,-408,-2064,-17128,36,23,-27,0
S,8427247,fromabove,7,1,1520,1520,-1024,-3576,-17528,44,31,-163,0
S,8437246,fromabove,7,1,1520,1520,768,216,-18608,-421,25,-86,0
S,8447246,fromabove,7,1,1520,1520,-4088,2672,-16584,-831,-80,-87,0
S,8457246,fromabove,7,1,1520,1520,-4144,-4640,-15024,-1200,-52,53,0
S,8467246,fromabove,7,1,1520,1520,-240,-160,-19840,-1490,-28,290,0
S,8477246,fromabove,7,1,1520,1520,-2672,-1696,-17280,-1463,-82,79,0
S,8487246,fromabove,7,1,1520,1520,-5488,-1696,-17928,-1269,-98,112,0
S,8497246,fromabove,7,1,1520,1520,-2632,-7792,-16544,-705,-50,-85,0
S,8507246,fromabove,7,1,1520,1520,-40,-9200,-14848,50,-6,-54,0
S,8517246,fromabove,7,1,1520,1520,-2312,-3264,-13960,631,30,-185,0
S,8527246,fromabove,7,1,1520,1520,1408,-1424,-17160,812,46,-314,0
S,8537246,fromabove,7,1,1520,1520,-1080,976,-16880,674,29,-73,0
S,8547246,fromabove,7,1,1520,1520,-320,-1560,-15968,542,31,-111,0
S,8557246,fromabove,7,1,1520,1520,216,-336,-17016,254,34,-52,0
S,8567246,fromabove,7,1,1520,1520,48,-912,-16064,-9,29,-49,0
S,8577246,fromabove,7,1,1520,1520,-1120,-112,-17096,-264,31,-26,0
S,8587246,fromabove,7,1,1520,1520,-584,2056,-18504,-402,12,29,0
S,8597247,fromabove,7,1,1520,1520,1624,-3312,-17344,-308,39,57,0
S,8607246,fromabove,7,1,1520,1520,416,-2112,-16968,-151,39,-18,0
S,8617246,fromabove,7,1,1520,1520,-968,-1216,-17456,-3,11,-26,0
S,8627246,fromabove,7,1,1520,1520,-424,-1136,-17432,121,-4,-21,0
S,8637246,fromabove,7,1,1520,1520,-320,-1520,-17048,195,-13,-5,0
S,8647246,fromabove,7,1,1520,1520,-472,-1560,-17288,189,6,-32,0
S,8657246,fromabove,7,1,1520,1520,-848,-448,-17536,135,22,-33,0
S,8667246,fromabove,7,1,1520,1520,-72,-1472,-17368,60,24,-26,0
S,8677247,fromabove,7,1,1520,1520,-560,-992,-17120,-15,34,-26,0
S,8687246,fromabove,7,1,1520,1520,-552,-808,-17096,-35,42,-28,0
S,8697246,fromabove,7,1,1520,1520,-256,-1160,-17072,-15,37,-26,0
S,8707246,fromabove,7,1,1520,1520,-360,-888,-17056,23,29,-32,0
S,8717246,fromabove,7,1,1520,1520,-424,-1040,-17088,66,11,-28,0
S,8727246,fromabove,7,1,1520,1520,-496,-800,-17024,90,9,-32,0
S,8737247,fromabove,7,1,1520,1520,-240,-904,-17056,74,9,-33,0
S,8747246,fromabove,7,1,1520,1520,-376,-1072,-17240,48,16,-30,0
S,8757246,fromabove,7,1,1520,1520,-504,-736,-17008,10,25,-32,0
S,8767246,fromabove,7,1,1520,1520,-264,-984,-17144,1,36,-36,0
S,8777246,fromabove,7,1,1520,1520,-272,-1208,-17184,16,37,-30,0
S,8787246,fromabove,7,1,1520,1520,-488,-1176,-17152,40,33,-26,0
S,8797246,fromabove,7,1,1520,1520,-432,-1040,-17008,64,21,-34,0
S,8807246,fromabove,7,1,1520,1520,-168,-1024,-17128,68,11,-29,0
S,8817247,fromabove,7,1,1520,1520,-360,-992,-17176,49,10,-28,0
E,9516630,frombelow,8,1,1520,1520,,,,,,,0
S,9517260,frombelow,8,1,1520,1520,-384,384,-17152,39,18,-26,0
S,9527245,frombelow,8,1,1520,1520,216,-1832,-17832,37,17,-19,0
S,9537244,frombelow,8,1,1520,1520,752,-6920,-16384,212,51,97,0
S,9547244,frombelow,8,1,1520,1520,3976,-14416,-14424,1124,113,53,0
S,9557244,frombelow,8,1,1520,1520,1024,-3096,-15688,1965,177,-68,0
S,9567245,frombelow,8,1,1520,1520,1056,-3888,-20328,2296,178,-618,0
