rec,t_us,phase,seq,axis,cmd_a,cmd_b,ax,ay,az,gx,gy,gz,flags
S,395000,post,3,1,1520,1499,-432,-912,-17064,55,34,-26,0
S,396000,post,3,1,1520,1499,-296,-840,-17080,54,39,-27,0
S,397000,post,3,1,1520,1499,-368,-864,-17080,57,26,-32,0
S,398000,post,3,1,1520,1499,-368,-824,-17176,50,30,-28,0
S,399000,post,3,1,1520,1499,-336,-792,-17184,54,36,-33,0
S,400000,post,3,1,1520,1499,-432,-808,-17120,51,36,-29,0
S,401000,post,3,1,1520,1499,-360,-808,-17088,53,30,-30,0
S,402000,post,3,1,1520,1499,-304,-904,-17072,55,39,-27,0
S,403001,post,3,1,1520,1499,-328,-816,-17192,48,42,-28,0
S,404000,post,3,1,1520,1499,-344,-752,-17200,46,35,-35,0
S,405000,post,3,1,1520,1499,-424,-888,-17128,48,33,-31,0
S,406000,post,3,1,1520,1499,-472,-880,-17112,46,37,-22,0
S,407000,post,3,1,1520,1499,-392,-904,-17184,40,38,-27,0
S,408000,post,3,1,1520,1499,-432,-832,-17248,41,34,-29,0
S,409000,post,3,1,1520,1499,-480,-816,-17160,42,43,-27,0
S,410000,post,3,1,1520,1499,-528,-864,-17192,39,33,-29,0
S,411000,post,3,1,1520,1499,-432,-840,-17128,36,27,-31,0
S,412000,post,3,1,1520,1499,-304,-736,-16960,36,32,-28,0
S,413000,post,3,1,1520,1499,-392,-744,-17200,33,28,-30,0
S,414000,post,3,1,1520,1499,-320,-736,-17152,29,25,-29,0
S,415000,post,3,1,1520,1499,-400,-856,-17112,25,23,-33,0
S,416000,post,3,1,1520,1499,-368,-736,-17048,22,27,-27,0
S,417000,post,3,1,1520,1499,-360,-848,-17160,20,25,-33,0
S,418000,post,3,1,1520,1499,-384,-824,-17064,26,28,-30,0
S,419000,post,3,1,1520,1499,-328,-832,-17288,26,25,-31,0
S,420000,post,3,1,1520,1499,-504,-928,-17152,28,26,-30,0
S,421000,post,3,1,1520,1499,-272,-792,-17136,25,18,-29,0
S,422000,post,3,1,1520,1499,-328,-736,-17112,23,21,-28,0
S,423000,post,3,1,1520,1499,-408,-840,-17048,20,21,-29,0
S,424000,post,3,1,1520,1499,-336,-800,-17152,20,17,-34,0
S,425000,post,3,1,1520,1499,-408,-848,-17152,17,11,-27,0
S,426000,post,3,1,1520,1499,-472,-840,-17072,21,13,-29,0
S,427000,post,3,1,1520,1499,-320,-896,-17160,27,17,-22,0
S,428000,post,3,1,1520,1499,-312,-864,-17192,25,16,-26,0
S,429000,post,3,1,1520,1499,-232,-880,-17120,29,18,-29,0
S,430000,post,3,1,1520,1499,-376,-808,-17056,28,16,-27,0
S,431000,post,3,1,1520,1499,-272,-904,-16936,31,18,-25,0
S,432000,post,3,1,1520,1499,-384,-864,-17136,30,20,-27,0
S,433001,post,3,1,1520,1499,-368,-824,-17072,31,16,-34,0
S,434001,post,3,1,1520,1499,-376,-936,-17168,36,11,-23,0
S,435001,post,3,1,1520,1499,-432,-952,-17152,41,11,-28,0
S,436000,post,3,1,1520,1499,-520,-904,-17056,34,15,-31,0
S,437000,post,3,1,1520,1499,-344,-928,-16968,42,19,-26,0
S,438000,post,3,1,1520,1499,-352,-904,-17128,37,14,-32,0
S,439000,post,3,1,1520,1499,-336,-768,-17080,43,15,-34,0
S,440000,post,3,1,1520,1499,-336,-848,-17144,48,16,-35,0
S,441000,post,3,1,1520,1499,-424,-888,-17080,47,16,-32,0
S,442001,post,3,1,1520,1499,-424,-808,-17232,49,17,-29,0
S,443000,post,3,1,1520,1499,-344,-864,-17128,51,18,-28,0
S,444000,post,3,1,1520,1499,-304,-824,-17144,52,17,-28,0
S,445000,post,3,1,1520,1499,-440,-744,-17288,52,19,-24,0
S,446000,post,3,1,1520,1499,-264,-840,-17120,48,20,-26,0
S,447000,post,3,1,1520,1499,-312,-824,-17088,53,24,-24,0
S,448000,post,3,1,1520,1499,-376,-768,-17168,52,27,-27,0
S,449000,post,3,1,1520,1499,-528,-824,-17200,50,20,-25,0
S,450000,post,3,1,1520,1499,-520,-832,-17096,52,28,-32,0
S,451000,post,3,1,1520,1499,-240,-872,-17128,59,27,-30,0
S,452000,post,3,1,1520,1499,-408,-872,-17096,51,22,-28,0
S,453000,post,3,1,1520,1499,-256,-936,-17136,47,23,-36,0
S,454000,post,3,1,1520,1499,-184,-832,-17152,48,27,-30,0
S,455000,post,3,1,1520,1499,-408,-704,-17096,49,25,-33,0
S,456000,post,3,1,1520,1499,-376,-832,-17248,51,29,-23,0
S,457000,post,3,1,1520,1499,-448,-832,-17136,51,30,-31,0
S,458000,post,3,1,1520,1499,-424,-776,-17120,44,28,-29,0
S,459000,post,3,1,1520,1499,-400,-912,-17056,43,23,-29,0
S,460000,post,3,1,1520,1499,-304,-840,-17104,45,18,-35,0
S,461000,post,3,1,1520,1499,-392,-776,-17096,35,28,-31,0
S,462000,post,3,1,1520,1499,-360,-840,-17248,34,30,-27,0
S,463000,post,3,1,1520,1499,-336,-864,-16976,40,24,-29,0
S,464000,post,3,1,1520,1499,-432,-960,-17224,41,23,-25,0
S,465000,post,3,1,1520,1499,-368,-792,-17136,40,15,-32,0
S,466000,post,3,1,1520,1499,-336,-840,-17192,33,24,-27,0
S,467000,post,3,1,1520,1499,-432,-664,-17160,29,29,-29,0
S,468000,post,3,1,1520,1499,-336,-816,-17144,24,25,-34,0
S,469000,post,3,1,1520,1499,-384,-760,-17176,17,22,-32,0
S,470001,post,3,1,1520,1499,-384,-912,-17152,24,28,-29,0
S,471000,post,3,1,1520,1499,-384,-952,-17128,19,24,-21,0
S,472001,post,3,1,1520,1499,-448,-784,-17032,22,23,-26,0
S,473000,post,3,1,1520,1499,-416,-824,-17112,22,22,-27,0
S,474000,post,3,1,1520,1499,-464,-864,-16992,22,24,-35,0
S,475000,post,3,1,1520,1499,-384,-968,-17032,18,23,-29,0
S,476000,post,3,1,1520,1499,-352,-744,-17104,18,24,-28,0
S,477000,post,3,1,1520,1499,-360,-840,-17008,19,28,-29,0
S,478000,post,3,1,1520,1499,-176,-872,-17080,20,23,-26,0
S,479000,post,3,1,1520,1499,-320,-896,-16960,21,23,-27,0
S,480000,post,3,1,1520,1499,-256,-864,-17080,20,23,-29,0
S,481001,post,3,1,1520,1499,-280,-728,-17112,28,22,-32,0
S,482000,post,3,1,1520,1499,-392,-856,-17000,22,27,-27,0
S,483000,post,3,1,1520,1499,-304,-736,-17088,25,28,-28,0
S,484001,post,3,1,1520,1499,-408,-848,-17192,27,24,-28,0
S,485001,post,3,1,1520,1499,-456,-792,-17104,37,24,-32,0
S,486000,post,3,1,1520,1499,-384,-944,-17176,31,26,-25,0
S,487000,post,3,1,1520,1499,-320,-920,-17080,35,27,-30,0
S,488000,post,3,1,1520,1499,-480,-760,-17176,37,28,-29,0
S,489000,post,3,1,1520,1499,-288,-856,-17080,37,32,-28,0
S,490000,post,3,1,1520,1499,-280,-848,-17048,38,25,-27,0
S,491000,post,3,1,1520,1499,-464,-904,-17088,42,27,-30,0
S,492000,post,3,1,1520,1499,-312,-848,-17088,49,27,-28,0
S,493000,post,3,1,1520,1499,-320,-768,-17120,43,26,-20,0
S,494000,post,3,1,1520,1499,-368,-792,-17072,40,26,-32,0
S,495000,post,3,1,1520,1499,-232,-816,-17144,46,31,-29,0
S,496000,post,3,1,1520,1499,-376,-872,-17176,46,27,-29,0
S,497000,post,3,1,1520,1499,-368,-776,-17224,52,25,-29,0
S,498000,post,3,1,1520,1499,-344,-800,-17176,50,25,-31,0
S,499000,post,3,1,1520,1499,-344,-768,-17000,53,24,-28,0
S,500001,post,3,1,1520,1499,-368,-880,-17176,53,26,-29,0
S,501000,post,3,1,1520,1499,-336,-808,-17032,49,29,-30,0
S,502000,post,3,1,1520,1499,-384,-832,-17152,47,26,-33,0
S,503000,post,3,1,1520,1499,-288,-776,-17168,57,23,-29,0
S,504001,post,3,1,1520,1499,-392,-864,-16960,50,29,-31,0
S,505000,post,3,1,1520,1499,-488,-880,-17112,52,21,-29,0
S,506000,post,3,1,1520,1499,-440,-752,-17080,44,22,-39,0
S,507001,post,3,1,1520,1499,-288,-880,-17128,46,19,-33,0
S,508000,post,3,1,1520,1499,-472,-680,-17104,44,20,-34,0
S,509000,post,3,1,1520,1499,-440,-824,-17096,48,17,-26,0
S,510000,post,3,1,1520,1499,-416,-688,-17120,42,15,-28,0
S,511001,post,3,1,1520,1499,-368,-800,-17144,37,19,-37,0
S,512000,post,3,1,1520,1499,-456,-656,-17120,40,23,-31,0
S,513000,post,3,1,1520,1499,-312,-888,-17024,39,20,-30,0
S,514000,post,3,1,1520,1499,-400,-832,-17040,36,22,-28,0
S,515000,post,3,1,1520,1499,-424,-816,-17096,35,16,-30,0
S,516001,post,3,1,1520,1499,-384,-728,-17064,36,15,-33,0
S,517000,post,3,1,1520,1499,-336,-832,-17128,33,13,-30,0
S,518000,post,3,1,1520,1499,-360,-768,-17088,35,9,-33,0
S,519001,post,3,1,1520,1499,-272,-744,-17000,36,16,-30,0
S,520000,post,3,1,1520,1499,-480,-856,-17216,30,19,-31,0
S,521000,post,3,1,1520,1499,-264,-808,-17128,29,13,-28,0
S,522000,post,3,1,1520,1499,-336,-800,-17184,25,20,-29,0
S,523000,post,3,1,1520,1499,-312,-816,-17160,24,19,-29,0
S,524000,post,3,1,1520,1499,-344,-896,-17200,28,16,-26,0
S,525001,post,3,1,1520,1499,-312,-496,-17056,22,19,-28,0
S,526000,post,3,1,1520,1499,-400,-960,-17112,29,15,-29,0
S,527000,post,3,1,1520,1499,-400,-808,-17088,27,14,-32,0
S,528000,post,3,1,1520,1499,-296,-712,-17104,29,15,-28,0
S,529000,post,3,1,1520,1499,-416,-840,-17088,32,17,-26,0
S,530000,post,3,1,1520,1499,-232,-864,-17192,25,17,-24,0
S,531000,post,3,1,1520,1499,-216,-888,-17160,31,21,-27,0
S,532000,post,3,1,1520,1499,-280,-800,-17184,27,17,-29,0
S,533000,post,3,1,1520,1499,-432,-896,-17144,31,15,-22,0
S,534000,post,3,1,1520,1499,-336,-920,-17144,32,23,-27,0
S,535000,post,3,1,1520,1499,-288,-768,-17032,29,23,-27,0
S,536000,post,3,1,1520,1499,-488,-848,-17000,36,19,-25,0
S,537000,post,3,1,1520,1499,-344,-744,-17096,35,23,-23,0
S,538000,post,3,1,1520,1499,-336,-784,-17056,39,24,-27,0
S,539000,post,3,1,1520,1499,-280,-760,-17072,41,23,-25,0
S,540000,post,3,1,1520,1499,-216,-936,-17072,35,24,-31,0
S,541000,post,3,1,1520,1499,-296,-976,-17144,40,28,-27,0
S,542000,post,3,1,1520,1499,-336,-808,-17256,44,31,-27,0
S,543000,post,3,1,1520,1499,-344,-880,-17200,43,27,-29,0
S,544000,post,3,1,1520,1499,-352,-1008,-17168,44,22,-28,0
S,545000,post,3,1,1520,1499,-296,-848,-17184,49,26,-27,0
S,546000,post,3,1,1520,1499,-424,-784,-17176,47,23,-25,0
S,547000,post,3,1,1520,1499,-440,-872,-17080,47,21,-24,0
S,548000,post,3,1,1520,1499,-328,-912,-17144,46,33,-26,0
S,549000,post,3,1,1520,1499,-336,-832,-17080,50,33,-31,0
S,550001,post,3,1,1520,1499,-408,-1000,-17032,47,31,-29,0
S,551000,post,3,1,1520,1499,-368,-760,-17080,49,32,-30,0
S,552000,post,3,1,1520,1499,-376,-904,-17112,47,30,-35,0
S,553000,post,3,1,1520,1499,-464,-944,-17152,47,32,-31,0
S,554001,post,3,1,1520,1499,-312,-936,-17064,42,29,-29,0
S,555000,post,3,1,1520,1499,-408,-768,-17272,42,23,-34,0
S,556000,post,3,1,1520,1499,-448,-848,-17208,44,33,-28,0
S,557001,post,3,1,1520,1499,-400,-824,-17112,40,30,-29,0
S,558000,post,3,1,1520,1499,-352,-832,-17144,44,31,-27,0
S,559000,post,3,1,1520,1499,-352,-872,-17032,44,29,-35,0
S,560000,post,3,1,1520,1499,-336,-712,-17144,40,26,-31,0
S,561000,post,3,1,1520,1499,-352,-848,-17216,39,27,-25,0
S,562000,post,3,1,1520,1499,-448,-952,-17176,39,31,-28,0
S,563000,post,3,1,1520,1499,-272,-832,-17064,41,25,-27,0
S,564000,post,3,1,1520,1499,-424,-920,-17040,37,22,-29,0
S,565000,post,3,1,1520,1499,-376,-920,-17168,33,24,-27,0
S,566000,post,3,1,1520,1499,-472,-824,-17176,34,22,-30,0
S,567000,post,3,1,1520,1499,-296,-888,-17200,34,24,-29,0
S,568000,post,3,1,1520,1499,-352,-792,-17088,35,21,-30,0
S,569000,post,3,1,1520,1499,-304,-784,-17072,30,27,-25,0
S,570000,post,3,1,1520,1499,-456,-824,-16984,27,20,-31,0
S,571000,post,3,1,1520,1499,-288,-848,-17136,30,18,-33,0
S,572000,post,3,1,1520,1499,-344,-824,-17104,29,23,-30,0
S,573000,post,3,1,1520,1499,-464,-792,-17016,29,20,-30,0
S,574000,post,3,1,1520,1499,-296,-752,-17120,33,19,-27,0
S,575000,post,3,1,1520,1499,-416,-816,-17112,30,20,-28,0
S,576000,post,3,1,1520,1499,-536,-888,-16896,32,21,-28,0
S,577000,post,3,1,1520,1499,-376,-808,-16944,32,10,-30,0
S,578001,post,3,1,1520,1499,-320,-808,-17064,31,11,-28,0
S,579000,post,3,1,1520,1499,-360,-792,-17136,26,15,-31,0
S,580000,post,3,1,1520,1499,-336,-848,-17128,28,20,-30,0
S,581000,post,3,1,1520,1499,-272,-904,-17080,32,20,-25,0
S,582000,post,3,1,1520,1499,-368,-728,-17184,29,12,-22,0
S,583000,post,3,1,1520,1499,-400,-920,-17048,34,17,-28,0
S,584000,post,3,1,1520,1499,-432,-728,-17144,41,19,-32,0
S,585000,post,3,1,1520,1499,-312,-776,-17248,37,19,-26,0
S,586000,post,3,1,1520,1499,-312,-896,-17120,37,18,-30,0
S,587001,post,3,1,1520,1499,-296,-856,-17152,39,18,-29,0
S,588000,post,3,1,1520,1499,-360,-912,-17032,42,19,-30,0
S,589000,post,3,1,1520,1499,-424,-808,-17072,35,19,-27,0
S,590000,post,3,1,1520,1499,-400,-840,-17160,43,25,-24,0
S,591000,post,3,1,1520,1499,-360,-848,-17072,39,27,-25,0
S,592000,post,3,1,1520,1499,-392,-840,-17232,40,19,-21,0
S,593000,post,3,1,1520,1499,-440,-760,-17200,41,20,-26,0
S,594000,post,3,1,1520,1499,-296,-960,-17072,38,18,-33,0
S,595000,post,3,1,1520,1499,-400,-792,-17088,42,19,-31,0
S,596000,post,3,1,1520,1499,-296,-840,-17168,41,22,-24,0
S,597001,post,3,1,1520,1499,-288,-816,-17248,47,28,-26,0
S,598000,post,3,1,1520,1499,-344,-776,-17248,54,24,-24,0
S,599000,post,3,1,1520,1499,-320,-800,-17200,43,25,-29,0
S,600001,post,3,1,1520,1499,-144,-856,-17144,48,27,-29,0
S,601000,post,3,1,1520,1499,-384,-848,-17032,46,21,-29,0
S,602000,post,3,1,1520,1499,-448,-872,-17264,42,28,-30,0
S,603000,post,3,1,1520,1499,-448,-856,-17080,46,24,-31,0
S,604001,post,3,1,1520,1499,-440,-752,-17184,49,27,-28,0
S,605000,post,3,1,1520,1499,-336,-856,-17064,43,31,-26,0
S,606000,post,3,1,1520,1499,-368,-928,-17024,40,27,-26,0
S,607000,post,3,1,1520,1499,-528,-792,-17064,42,29,-26,0
S,608000,post,3,1,1520,1499,-344,-808,-17064,40,29,-25,0
S,609000,post,3,1,1520,1499,-448,-744,-17080,37,33,-29,0
S,610001,post,3,1,1520,1499,-328,-904,-17136,40,32,-27,0
S,611000,post,3,1,1520,1499,-288,-872,-17136,47,25,-29,0
S,612000,post,3,1,1520,1499,-424,-824,-17080,46,27,-32,0
S,613000,post,3,1,1520,1499,-456,-808,-17080,35,27,-31,0
S,614000,post,3,1,1520,1499,-464,-888,-17152,35,21,-31,0
S,615001,post,3,1,1520,1499,-392,-792,-17064,34,22,-32,0
S,616000,post,3,1,1520,1499,-360,-832,-17080,34,23,-28,0
S,617000,post,3,1,1520,1499,-336,-912,-17176,37,23,-27,0
S,618000,post,3,1,1520,1499,-360,-712,-17048,33,20,-30,0
S,619000,post,3,1,1520,1499,-384,-872,-17176,31,21,-25,0
S,620000,post,3,1,1520,1499,-448,-840,-17088,31,20,-28,0
S,621000,post,3,1,1520,1499,-392,-848,-17200,30,22,-28,0
S,622000,post,3,1,1520,1499,-432,-840,-16896,31,20,-28,0
S,623001,post,3,1,1520,1499,-488,-752,-17096,34,23,-27,0
S,624000,post,3,1,1520,1499,-328,-888,-17272,33,23,-20,0
S,625000,post,3,1,1520,1499,-448,-1008,-17120,34,24,-32,0
S,626000,post,3,1,1520,1499,-256,-824,-17144,29,23,-34,0
S,627000,post,3,1,1520,1499,-376,-840,-17232,28,26,-24,0
S,628000,post,3,1,1520,1499,-432,-816,-17168,28,20,-26,0
S,629000,post,3,1,1520,1499,-408,-968,-17160,22,23,-27,0
S,630000,post,3,1,1520,1499,-368,-840,-17056,26,23,-28,0
S,631000,post,3,1,1520,1499,-368,-856,-17112,31,20,-29,0
S,632000,post,3,1,1520,1499,-376,-904,-17128,33,23,-25,0
S,633000,post,3,1,1520,1499,-336,-824,-16992,31,25,-29,0
S,634000,post,3,1,1520,1499,-288,-840,-17024,38,24,-29,0
S,635000,post,3,1,1520,1499,-464,-848,-17152,38,24,-29,0
S,636000,post,3,1,1520,1499,-368,-824,-17024,40,28,-26,0
S,637000,post,3,1,1520,1499,-344,-856,-17136,39,21,-32,0
S,638000,post,3,1,1520,1499,-288,-880,-17200,35,30,-28,0
S,639000,post,3,1,1520,1499,-344,-840,-17104,35,25,-33,0
S,640000,post,3,1,1520,1499,-440,-920,-17112,40,19,-33,0
S,641000,post,3,1,1520,1499,-400,-888,-17200,37,21,-29,0
S,642000,post,3,1,1520,1499,-424,-856,-17104,43,22,-29,0
S,643000,post,3,1,1520,1499,-448,-752,-17088,38,21,-31,0
S,644000,post,3,1,1520,1499,-408,-848,-17208,42,26,-35,0
S,645000,post,3,1,1520,1499,-384,-936,-17112,45,24,-28,0
S,646001,post,3,1,1520,1499,-416,-912,-17080,46,20,-29,0
S,647000,post,3,1,1520,1499,-488,-824,-17152,47,25,-29,0
S,648000,post,3,1,1520,1499,-464,-904,-17216,47,26,-27,0
S,649000,post,3,1,1520,1499,-376,-912,-17240,40,26,-28,0
S,650001,post,3,1,1520,1499,-432,-848,-17184,40,29,-33,0
S,651000,post,3,1,1520,1499,-416,-784,-17192,42,24,-27,0
S,652000,post,3,1,1520,1499,-312,-880,-17072,41,26,-28,0
S,653000,post,3,1,1520,1499,-408,-680,-17104,48,23,-32,0
S,654000,post,3,1,1520,1499,-376,-688,-17200,45,29,-29,0
S,655000,post,3,1,1520,1499,-312,-864,-17088,50,31,-24,0
S,656000,post,3,1,1520,1499,-416,-864,-17168,49,31,-26,0
S,657000,post,3,1,1520,1499,-408,-832,-17272,44,26,-26,0
S,658000,post,3,1,1520,1499,-408,-824,-17160,44,25,-25,0
S,659000,post,3,1,1520,1499,-424,-848,-17136,44,18,-33,0
S,660000,post,3,1,1520,1499,-464,-776,-17120,42,18,-32,0
S,661001,post,3,1,1520,1499,-496,-888,-17232,46,20,-29,0
S,662000,post,3,1,1520,1499,-320,-816,-17120,42,16,-26,0
S,663000,post,3,1,1520,1499,-400,-816,-17280,39,21,-24,0
S,664000,post,3,1,1520,1499,-480,-768,-17096,35,19,-26,0
S,665000,post,3,1,1520,1499,-328,-920,-17112,39,21,-24,0
S,666000,post,3,1,1520,1499,-432,-792,-17120,36,28,-23,0
S,667000,post,3,1,1520,1499,-376,-808,-17096,35,23,-26,0
S,668000,post,3,1,1520,1499,-456,-736,-17120,31,20,-29,0
S,669000,post,3,1,1520,1499,-440,-920,-17016,30,16,-26,0
S,670000,post,3,1,1520,1499,-288,-792,-17064,31,19,-26,0
S,671000,post,3,1,1520,1499,-432,-976,-17048,36,19,-27,0
S,672000,post,3,1,1520,1499,-328,-832,-16944,33,19,-24,0
S,673000,post,3,1,1520,1499,-352,-816,-17144,29,23,-31,0
S,674000,post,3,1,1520,1499,-336,-784,-17080,30,21,-28,0
S,675000,post,3,1,1520,1499,-280,-736,-16968,27,24,-22,0
S,676000,post,3,1,1520,1499,-336,-784,-17160,34,23,-35,0
S,677000,post,3,1,1520,1499,-480,-848,-17096,34,14,-31,0
S,678000,post,3,1,1520,1499,-296,-832,-17168,31,14,-29,0
S,679001,post,3,1,1520,1499,-256,-824,-17104,28,24,-28,0
S,680000,post,3,1,1520,1499,-392,-880,-17208,30,23,-26,0
S,681000,post,3,1,1520,1499,-344,-840,-17128,31,19,-34,0
S,682001,post,3,1,1520,1499,-352,-760,-17088,37,23,-31,0
S,683000,post,3,1,1520,1499,-280,-896,-17096,31,27,-26,0
S,684001,post,3,1,1520,1499,-384,-816,-17248,34,25,-29,0
S,685000,post,3,1,1520,1499,-336,-792,-17160,34,24,-28,0
S,686000,post,3,1,1520,1499,-272,-856,-17064,31,24,-29,0
S,687000,post,3,1,1520,1499,-448,-880,-17200,30,26,-26,0
S,688000,post,3,1,1520,1499,-400,-808,-17240,38,24,-32,0
S,689000,post,3,1,1520,1499,-328,-784,-17096,39,24,-32,0
S,690000,post,3,1,1520,1499,-408,-816,-17152,41,20,-29,0
S,691001,post,3,1,1520,1499,-424,-832,-17144,37,27,-27,0
S,692000,post,3,1,1520,1499,-392,-712,-17112,36,28,-28,0
S,693000,post,3,1,1520,1499,-392,-888,-17032,42,25,-26,0
S,694000,post,3,1,1520,1499,-296,-856,-17144,37,26,-32,0
S,695000,post,3,1,1520,1499,-448,-816,-17136,43,28,-29,0
S,696000,post,3,1,1520,1499,-424,-872,-17120,44,25,-28,0
S,697000,post,3,1,1520,1499,-384,-760,-17216,45,26,-34,0
S,698000,post,3,1,1520,1499,-368,-864,-17128,42,25,-35,0
S,699000,post,3,1,1520,1499,-360,-944,-17104,43,24,-31,0
S,700001,post,3,1,1520,1499,-384,-880,-17112,45,20,-27,0
S,701000,post,3,1,1520,1499,-424,-760,-17128,42,24,-31,0
S,702000,post,3,1,1520,1499,-408,-960,-17136,43,29,-28,0
S,703001,post,3,1,1520,1499,-480,-816,-17152,41,24,-30,0
S,704000,post,3,1,1520,1499,-336,-824,-17144,41,26,-28,0
S,705000,post,3,1,1520,1499,-424,-688,-17144,39,24,-29,0
S,706000,post,3,1,1520,1499,-328,-784,-17192,42,26,-29,0
S,707000,post,3,1,1520,1499,-408,-744,-17176,47,27,-31,0
S,708000,post,3,1,1520,1499,-288,-824,-17080,44,22,-29,0
S,709000,post,3,1,1520,1499,-296,-784,-17032,45,22,-29,0
S,710001,post,3,1,1520,1499,-544,-928,-17184,43,22,-30,0
S,711000,post,3,1,1520,1499,-400,-784,-17160,39,24,-30,0
S,712000,post,3,1,1520,1499,-408,-720,-17096,34,26,-33,0
S,713000,post,3,1,1520,1499,-376,-880,-17168,35,23,-26,0
S,714000,post,3,1,1520,1499,-464,-816,-17056,40,21,-25,0
S,715000,post,3,1,1520,1499,-336,-832,-17144,45,24,-28,0
S,716000,post,3,1,1520,1499,-376,-944,-17200,38,23,-28,0
S,717000,post,3,1,1520,1499,-312,-792,-17064,38,22,-26,0
S,718000,post,3,1,1520,1499,-440,-712,-17016,35,25,-27,0
S,719000,post,3,1,1520,1499,-464,-848,-17152,34,24,-27,0
S,720000,post,3,1,1520,1499,-376,-768,-17072,36,20,-31,0
S,721001,post,3,1,1520,1499,-360,-816,-17144,32,20,-30,0
S,722000,post,3,1,1520,1499,-392,-824,-17176,35,22,-25,0
S,723000,post,3,1,1520,1499,-320,-872,-17096,31,23,-28,0
S,724000,post,3,1,1520,1499,-392,-808,-17120,31,16,-26,0
S,725000,post,3,1,1520,1499,-456,-808,-17200,27,19,-36,0
S,726000,post,3,1,1520,1499,-384,-816,-17120,33,22,-30,0
S,727001,post,3,1,1520,1499,-376,-848,-17112,32,18,-25,0
S,728000,post,3,1,1520,1499,-368,-720,-17096,33,24,-27,0
S,729000,post,3,1,1520,1499,-432,-904,-17120,29,18,-27,0
S,730001,post,3,1,1520,1499,-392,-784,-17040,34,19,-29,0
S,731000,post,3,1,1520,1499,-288,-800,-17032,37,21,-29,0
S,732000,post,3,1,1520,1499,-440,-792,-17104,34,20,-27,0
S,733000,post,3,1,1520,1499,-456,-872,-17032,34,18,-26,0
S,734000,post,3,1,1520,1499,-472,-872,-17120,30,25,-26,0
S,735000,post,3,1,1520,1499,-408,-928,-17048,40,18,-23,0
S,736000,post,3,1,1520,1499,-352,-832,-17088,33,24,-24,0
S,737000,post,3,1,1520,1499,-384,-816,-17120,34,23,-28,0
S,738000,post,3,1,1520,1499,-256,-872,-17016,37,26,-30,0
S,739001,post,3,1,1520,1499,-312,-856,-17112,40,29,-29,0
S,740001,post,3,1,1520,1499,-472,-952,-17136,42,23,-23,0
S,741000,post,3,1,1520,1499,-344,-864,-16960,41,23,-29,0
S,742000,post,3,1,1520,1499,-216,-952,-17192,42,23,-28,0
S,743000,post,3,1,1520,1499,-512,-760,-17152,43,18,-31,0
S,744000,post,3,1,1520,1499,-360,-864,-17096,38,28,-28,0
S,745000,post,3,1,1520,1499,-448,-776,-17072,40,27,-29,0
S,746000,post,3,1,1520,1499,-352,-872,-17096,42,25,-23,0
S,747000,post,3,1,1520,1499,-352,-888,-17104,40,26,-25,0
S,748000,post,3,1,1520,1499,-424,-800,-17184,41,21,-23,0
S,749000,post,3,1,1520,1499,-344,-856,-17000,40,21,-33,0
S,750000,post,3,1,1520,1499,-368,-856,-17112,41,23,-30,0
S,751000,post,3,1,1520,1499,-400,-728,-17120,40,25,-31,0
S,752000,post,3,1,1520,1499,-256,-784,-17136,42,29,-31,0
S,753000,post,3,1,1520,1499,-376,-832,-17040,40,25,-30,0
S,754001,post,3,1,1520,1499,-336,-864,-17032,42,24,-27,0
S,755001,post,3,1,1520,1499,-344,-768,-17160,39,20,-30,0
S,756000,post,3,1,1520,1499,-280,-896,-17080,43,26,-29,0
S,757000,post,3,1,1520,1499,-376,-856,-17144,41,25,-32,0
S,758000,post,3,1,1520,1499,-384,-896,-17120,44,24,-32,0
S,759000,post,3,1,1520,1499,-312,-896,-17128,43,22,-32,0
S,760001,post,3,1,1520,1499,-384,-776,-17072,44,23,-28,0
S,761000,post,3,1,1520,1499,-312,-872,-17136,36,27,-31,0
S,762000,post,3,1,1520,1499,-320,-888,-17024,38,30,-24,0
S,763000,post,3,1,1520,1499,-352,-800,-17160,45,24,-29,0
S,764000,post,3,1,1520,1499,-400,-944,-17072,39,25,-33,0
S,765000,post,3,1,1520,1499,-424,-936,-17088,34,20,-25,0
S,766000,post,3,1,1520,1499,-496,-744,-16928,39,19,-28,0
S,767000,post,3,1,1520,1499,-424,-872,-17144,34,20,-38,0
S,768000,post,3,1,1520,1499,-392,-784,-17088,35,23,-29,0
S,769000,post,3,1,1520,1499,-360,-768,-17128,32,18,-28,0
S,770000,post,3,1,1520,1499,-368,-728,-17120,34,19,-31,0
S,771000,post,3,1,1520,1499,-392,-864,-17048,32,24,-27,0
S,772000,post,3,1,1520,1499,-416,-896,-17064,32,20,-32,0
S,773000,post,3,1,1520,1499,-408,-864,-17136,36,23,-30,0
S,774001,post,3,1,1520,1499,-384,-792,-17144,31,18,-20,0
S,775000,post,3,1,1520,1499,-336,-848,-17056,29,19,-24,0
S,776000,post,3,1,1520,1499,-424,-872,-17128,29,25,-25,0
S,777000,post,3,1,1520,1499,-280,-840,-17096,31,24,-30,0
S,778000,post,3,1,1520,1499,-376,-784,-17120,34,25,-30,0
S,779000,post,3,1,1520,1499,-456,-768,-17200,31,22,-31,0
S,780000,post,3,1,1520,1499,-520,-800,-17120,33,19,-30,0
S,781001,post,3,1,1520,1499,-296,-784,-17048,38,20,-31,0
